Transaction_ID,Store_ID,Timestamp,Amount,Rounded_Value,Difference
17672,S10,2026-01-13 06:31:00,51.02,51.0,-0.020000000000003126
17673,S3,2026-01-13 06:32:00,122.53,123.0,0.46999999999999886
17674,S4,2026-01-13 06:33:00,191.02,191.0,-0.020000000000010232
17675,S6,2026-01-13 06:34:00,25.32,25.0,-0.3200000000000003
17676,S7,2026-01-13 06:35:00,152.97,153.0,0.030000000000001137
17677,S5,2026-01-13 06:36:00,175.21,175.0,-0.21000000000000796
17678,S2,2026-01-13 06:37:00,197.47,197.0,-0.46999999999999886
17679,S3,2026-01-13 06:38:00,73.6,74.0,0.4000000000000057
17680,S10,2026-01-13 06:39:00,77.56,78.0,0.4399999999999977
17681,S3,2026-01-13 06:40:00,53.66,54.0,0.3400000000000034
17682,S5,2026-01-13 06:41:00,159.92,160.0,0.0800000000000125
17683,S5,2026-01-13 06:42:00,36.61,37.0,0.39000000000000057
17684,S4,2026-01-13 06:43:00,60.88,61.0,0.11999999999999744
17685,S8,2026-01-13 06:44:00,66.1,66.0,-0.09999999999999432
17686,S6,2026-01-13 06:45:00,81.24,81.0,-0.23999999999999488
17687,S6,2026-01-13 06:46:00,90.12,90.0,-0.12000000000000455
17688,S1,2026-01-13 06:47:00,116.21,116.0,-0.20999999999999375
17689,S6,2026-01-13 06:48:00,190.19,190.0,-0.18999999999999773
17690,S3,2026-01-13 06:49:00,56.98,57.0,0.020000000000003126
17691,S6,2026-01-13 06:50:00,158.05,158.0,-0.05000000000001137
17692,S10,2026-01-13 06:51:00,138.51,139.0,0.4900000000000091
17693,S6,2026-01-13 06:52:00,32.05,32.0,-0.04999999999999716
17694,S2,2026-01-13 06:53:00,163.97,164.0,0.030000000000001137
17695,S1,2026-01-13 06:54:00,27.22,27.0,-0.21999999999999886
17696,S3,2026-01-13 06:55:00,150.4,151.0,0.5999999999999943
17697,S5,2026-01-13 06:56:00,146.0,146.0,0.0
17698,S4,2026-01-13 06:57:00,140.99,141.0,0.009999999999990905
17699,S7,2026-01-13 06:58:00,62.57,63.0,0.4299999999999997
17700,S4,2026-01-13 06:59:00,118.94,119.0,0.060000000000002274
17701,S8,2026-01-13 07:00:00,154.7,155.0,0.30000000000001137
17702,S7,2026-01-13 07:01:00,131.14,132.0,0.8600000000000136
17703,S10,2026-01-13 07:02:00,162.82,163.0,0.18000000000000682
17704,S9,2026-01-13 07:03:00,140.7,141.0,0.30000000000001137
17705,S1,2026-01-13 07:04:00,62.15,62.0,-0.14999999999999858
17706,S5,2026-01-13 07:05:00,39.08,39.0,-0.0799999999999983
17707,S4,2026-01-13 07:06:00,130.08,130.0,-0.0800000000000125
17708,S6,2026-01-13 07:07:00,154.35,154.0,-0.3499999999999943
17709,S1,2026-01-13 07:08:00,37.04,37.0,-0.03999999999999915
17710,S6,2026-01-13 07:09:00,43.22,43.0,-0.21999999999999886
17711,S1,2026-01-13 07:10:00,12.29,12.0,-0.28999999999999915
17712,S1,2026-01-13 07:11:00,111.03,111.0,-0.030000000000001137
17713,S8,2026-01-13 07:12:00,113.04,113.0,-0.04000000000000625
17714,S2,2026-01-13 07:13:00,105.01,105.0,-0.010000000000005116
17715,S10,2026-01-13 07:14:00,70.04,70.0,-0.04000000000000625
17716,S6,2026-01-13 07:15:00,91.28,91.0,-0.28000000000000114
17717,S6,2026-01-13 07:16:00,155.58,156.0,0.4199999999999875
17718,S6,2026-01-13 07:17:00,44.54,45.0,0.46000000000000085
17719,S8,2026-01-13 07:18:00,48.29,48.0,-0.28999999999999915
17720,S4,2026-01-13 07:19:00,136.73,137.0,0.27000000000001023
17721,S3,2026-01-13 07:20:00,174.71,175.0,0.28999999999999204
17722,S6,2026-01-13 07:21:00,74.67,75.0,0.3299999999999983
17723,S4,2026-01-13 07:22:00,187.22,187.0,-0.21999999999999886
17724,S2,2026-01-13 07:23:00,20.96,21.0,0.03999999999999915
17725,S6,2026-01-13 07:24:00,32.52,33.0,0.4799999999999969
17726,S10,2026-01-13 07:25:00,97.39,97.0,-0.39000000000000057
17727,S5,2026-01-13 07:26:00,147.46,147.0,-0.46000000000000796
17728,S9,2026-01-13 07:27:00,80.46,80.0,-0.45999999999999375
17729,S6,2026-01-13 07:28:00,115.4,115.0,-0.4000000000000057
17730,S3,2026-01-13 07:29:00,15.43,16.0,0.5700000000000003
17731,S5,2026-01-13 07:30:00,97.75,98.0,0.25
17732,S10,2026-01-13 07:31:00,56.09,56.0,-0.09000000000000341
17733,S8,2026-01-13 07:32:00,108.11,108.0,-0.10999999999999943
17734,S9,2026-01-13 07:33:00,109.91,110.0,0.09000000000000341
17735,S8,2026-01-13 07:34:00,153.1,153.0,-0.09999999999999432
17736,S3,2026-01-13 07:35:00,112.57,113.0,0.4300000000000068
17737,S9,2026-01-13 07:36:00,126.71,127.0,0.29000000000000625
17738,S3,2026-01-13 07:37:00,110.63,111.0,0.37000000000000455
17739,S8,2026-01-13 07:38:00,198.17,198.0,-0.1699999999999875
17740,S10,2026-01-13 07:39:00,160.41,160.0,-0.4099999999999966
17741,S9,2026-01-13 07:40:00,153.57,154.0,0.4300000000000068
17742,S7,2026-01-13 07:41:00,129.18,130.0,0.8199999999999932
17743,S4,2026-01-13 07:42:00,110.39,110.0,-0.39000000000000057
17744,S10,2026-01-13 07:43:00,75.5,76.0,0.5
17745,S9,2026-01-13 07:44:00,158.95,159.0,0.05000000000001137
17746,S3,2026-01-13 07:45:00,46.03,47.0,0.9699999999999989
17747,S3,2026-01-13 07:46:00,16.94,17.0,0.05999999999999872
17748,S2,2026-01-13 07:47:00,142.65,143.0,0.3499999999999943
17749,S10,2026-01-13 07:48:00,37.52,38.0,0.4799999999999969
17750,S3,2026-01-13 07:49:00,181.73,182.0,0.27000000000001023
17751,S1,2026-01-13 07:50:00,156.43,156.0,-0.4300000000000068
17752,S4,2026-01-13 07:51:00,124.43,124.0,-0.4300000000000068
17753,S8,2026-01-13 07:52:00,69.65,70.0,0.3499999999999943
17754,S5,2026-01-13 07:53:00,131.21,131.0,-0.21000000000000796
17755,S2,2026-01-13 07:54:00,100.6,101.0,0.4000000000000057
17756,S3,2026-01-13 07:55:00,65.32,66.0,0.6800000000000068
17757,S1,2026-01-13 07:56:00,189.57,190.0,0.4300000000000068
17758,S2,2026-01-13 07:57:00,40.76,41.0,0.240000000000002
17759,S1,2026-01-13 07:58:00,153.14,153.0,-0.13999999999998636
17760,S2,2026-01-13 07:59:00,162.01,162.0,-0.009999999999990905
17761,S3,2026-01-13 08:00:00,190.84,191.0,0.1599999999999966
17762,S1,2026-01-13 08:01:00,114.39,114.0,-0.39000000000000057
17763,S9,2026-01-13 08:02:00,111.63,112.0,0.37000000000000455
17764,S10,2026-01-13 08:03:00,184.85,185.0,0.15000000000000568
17765,S5,2026-01-13 08:04:00,162.21,162.0,-0.21000000000000796
17766,S8,2026-01-13 08:05:00,155.09,155.0,-0.09000000000000341
17767,S5,2026-01-13 08:06:00,159.94,160.0,0.060000000000002274
17768,S8,2026-01-13 08:07:00,103.7,104.0,0.29999999999999716
17769,S7,2026-01-13 08:08:00,17.87,18.0,0.129999999999999
17770,S4,2026-01-13 08:09:00,47.67,48.0,0.3299999999999983
17771,S7,2026-01-13 08:10:00,132.17,133.0,0.8300000000000125
17772,S6,2026-01-13 08:11:00,85.27,85.0,-0.269999999999996
17773,S3,2026-01-13 08:12:00,125.29,126.0,0.7099999999999937
17774,S9,2026-01-13 08:13:00,114.82,115.0,0.18000000000000682
17775,S10,2026-01-13 08:14:00,93.35,93.0,-0.3499999999999943
17776,S9,2026-01-13 08:15:00,54.6,55.0,0.3999999999999986
17777,S5,2026-01-13 08:16:00,146.6,147.0,0.4000000000000057
17778,S8,2026-01-13 08:17:00,182.72,183.0,0.28000000000000114
17779,S7,2026-01-13 08:18:00,156.29,157.0,0.710000000000008
17780,S9,2026-01-13 08:19:00,32.81,33.0,0.18999999999999773
17781,S7,2026-01-13 08:20:00,112.21,113.0,0.7900000000000063
17782,S4,2026-01-13 08:21:00,168.72,169.0,0.28000000000000114
17783,S4,2026-01-13 08:22:00,122.29,122.0,-0.29000000000000625
17784,S8,2026-01-13 08:23:00,93.52,94.0,0.480000000000004
17785,S6,2026-01-13 08:24:00,64.06,64.0,-0.060000000000002274
17786,S9,2026-01-13 08:25:00,72.77,73.0,0.23000000000000398
17787,S10,2026-01-13 08:26:00,56.01,56.0,-0.00999999999999801
17788,S7,2026-01-13 08:27:00,47.19,48.0,0.8100000000000023
17789,S7,2026-01-13 08:28:00,121.88,122.0,0.12000000000000455
17790,S4,2026-01-13 08:29:00,106.78,107.0,0.21999999999999886
17791,S3,2026-01-13 08:30:00,149.62,150.0,0.37999999999999545
17792,S8,2026-01-13 08:31:00,68.51,69.0,0.4899999999999949
17793,S7,2026-01-13 08:32:00,97.56,98.0,0.4399999999999977
17794,S4,2026-01-13 08:33:00,139.27,139.0,-0.27000000000001023
17795,S4,2026-01-13 08:34:00,193.01,193.0,-0.009999999999990905
17796,S1,2026-01-13 08:35:00,76.29,76.0,-0.29000000000000625
17797,S7,2026-01-13 08:36:00,66.66,67.0,0.3400000000000034
17798,S1,2026-01-13 08:37:00,95.36,95.0,-0.35999999999999943
17799,S10,2026-01-13 08:38:00,147.54,148.0,0.46000000000000796
17800,S10,2026-01-13 08:39:00,192.69,193.0,0.3100000000000023
17801,S4,2026-01-13 08:40:00,111.94,112.0,0.060000000000002274
17802,S3,2026-01-13 08:41:00,164.36,165.0,0.6399999999999864
17803,S3,2026-01-13 08:42:00,98.24,99.0,0.7600000000000051
17804,S1,2026-01-13 08:43:00,17.57,18.0,0.4299999999999997
17805,S4,2026-01-13 08:44:00,179.9,180.0,0.09999999999999432
17806,S1,2026-01-13 08:45:00,65.08,65.0,-0.0799999999999983
17807,S8,2026-01-13 08:46:00,36.35,36.0,-0.3500000000000014
17808,S1,2026-01-13 08:47:00,199.27,199.0,-0.27000000000001023
17809,S6,2026-01-13 08:48:00,76.01,76.0,-0.010000000000005116
17810,S7,2026-01-13 08:49:00,35.94,36.0,0.060000000000002274
17811,S10,2026-01-13 08:50:00,69.19,69.0,-0.18999999999999773
17812,S2,2026-01-13 08:51:00,107.63,108.0,0.37000000000000455
17813,S4,2026-01-13 08:52:00,26.71,27.0,0.28999999999999915
17814,S3,2026-01-13 08:53:00,77.0,77.0,0.0
17815,S9,2026-01-13 08:54:00,137.08,137.0,-0.0800000000000125
17816,S7,2026-01-13 08:55:00,184.03,185.0,0.9699999999999989
17817,S2,2026-01-13 08:56:00,85.51,86.0,0.4899999999999949
17818,S6,2026-01-13 08:57:00,117.27,117.0,-0.269999999999996
17819,S9,2026-01-13 08:58:00,130.85,131.0,0.15000000000000568
17820,S3,2026-01-13 08:59:00,23.44,24.0,0.5599999999999987
17821,S6,2026-01-13 09:00:00,75.02,75.0,-0.01999999999999602
17822,S3,2026-01-13 09:01:00,140.01,141.0,0.9900000000000091
17823,S3,2026-01-13 09:02:00,149.78,150.0,0.21999999999999886
17824,S4,2026-01-13 09:03:00,77.63,78.0,0.37000000000000455
17825,S9,2026-01-13 09:04:00,11.28,11.0,-0.27999999999999936
17826,S8,2026-01-13 09:05:00,11.3,11.0,-0.3000000000000007
17827,S1,2026-01-13 09:06:00,112.24,112.0,-0.23999999999999488
17828,S1,2026-01-13 09:07:00,114.78,115.0,0.21999999999999886
17829,S7,2026-01-13 09:08:00,115.59,116.0,0.4099999999999966
17830,S3,2026-01-13 09:09:00,147.13,148.0,0.8700000000000045
17831,S7,2026-01-13 09:10:00,185.04,186.0,0.960000000000008
17832,S9,2026-01-13 09:11:00,198.13,198.0,-0.12999999999999545
17833,S3,2026-01-13 09:12:00,143.2,144.0,0.8000000000000114
17834,S3,2026-01-13 09:13:00,107.66,108.0,0.3400000000000034
17835,S2,2026-01-13 09:14:00,36.79,37.0,0.21000000000000085
17836,S10,2026-01-13 09:15:00,82.99,83.0,0.010000000000005116
17837,S1,2026-01-13 09:16:00,118.77,119.0,0.23000000000000398
17838,S9,2026-01-13 09:17:00,199.96,200.0,0.03999999999999204
17839,S6,2026-01-13 09:18:00,34.13,34.0,-0.13000000000000256
17840,S6,2026-01-13 09:19:00,160.68,161.0,0.3199999999999932
17841,S8,2026-01-13 09:20:00,199.8,200.0,0.19999999999998863
17842,S5,2026-01-13 09:21:00,163.01,163.0,-0.009999999999990905
17843,S9,2026-01-13 09:22:00,155.76,156.0,0.2400000000000091
17844,S5,2026-01-13 09:23:00,59.15,59.0,-0.14999999999999858
17845,S2,2026-01-13 09:24:00,10.64,11.0,0.35999999999999943
17846,S6,2026-01-13 09:25:00,52.94,53.0,0.060000000000002274
17847,S9,2026-01-13 09:26:00,160.06,160.0,-0.060000000000002274
17848,S3,2026-01-13 09:27:00,30.38,31.0,0.620000000000001
17849,S10,2026-01-13 09:28:00,66.26,66.0,-0.2600000000000051
17850,S4,2026-01-13 09:29:00,116.88,117.0,0.12000000000000455
17851,S10,2026-01-13 09:30:00,120.16,120.0,-0.1599999999999966
17852,S8,2026-01-13 09:31:00,113.17,113.0,-0.1700000000000017
17853,S6,2026-01-13 09:32:00,196.37,196.0,-0.37000000000000455
17854,S7,2026-01-13 09:33:00,12.33,13.0,0.6699999999999999
17855,S7,2026-01-13 09:34:00,102.64,103.0,0.35999999999999943
17856,S4,2026-01-13 09:35:00,105.84,106.0,0.1599999999999966
17857,S6,2026-01-13 09:36:00,65.73,66.0,0.269999999999996
17858,S9,2026-01-13 09:37:00,109.76,110.0,0.23999999999999488
17859,S3,2026-01-13 09:38:00,137.92,138.0,0.0800000000000125
17860,S8,2026-01-13 09:39:00,137.82,138.0,0.18000000000000682
17861,S7,2026-01-13 09:40:00,26.69,27.0,0.3099999999999987
17862,S4,2026-01-13 09:41:00,162.47,162.0,-0.46999999999999886
17863,S10,2026-01-13 09:42:00,186.83,187.0,0.1699999999999875
17864,S3,2026-01-13 09:43:00,33.49,34.0,0.509999999999998
17865,S7,2026-01-13 09:44:00,89.16,90.0,0.8400000000000034
17866,S10,2026-01-13 09:45:00,107.23,107.0,-0.23000000000000398
17867,S9,2026-01-13 09:46:00,35.62,36.0,0.38000000000000256
17868,S10,2026-01-13 09:47:00,105.64,106.0,0.35999999999999943
17869,S3,2026-01-13 09:48:00,49.3,50.0,0.7000000000000028
17870,S10,2026-01-13 09:49:00,187.72,188.0,0.28000000000000114
17871,S9,2026-01-13 09:50:00,95.21,95.0,-0.20999999999999375
17872,S8,2026-01-13 09:51:00,199.03,199.0,-0.030000000000001137
17873,S3,2026-01-13 09:52:00,18.84,19.0,0.16000000000000014
17874,S8,2026-01-13 09:53:00,34.24,34.0,-0.240000000000002
17875,S4,2026-01-13 09:54:00,94.21,94.0,-0.20999999999999375
17876,S6,2026-01-13 09:55:00,176.13,176.0,-0.12999999999999545
17877,S10,2026-01-13 09:56:00,115.49,115.0,-0.4899999999999949
17878,S2,2026-01-13 09:57:00,149.15,149.0,-0.15000000000000568
17879,S8,2026-01-13 09:58:00,90.48,90.0,-0.480000000000004
17880,S9,2026-01-13 09:59:00,17.7,18.0,0.3000000000000007
17881,S7,2026-01-13 10:00:00,133.08,134.0,0.9199999999999875
17882,S8,2026-01-13 10:01:00,130.46,130.0,-0.46000000000000796
17883,S7,2026-01-13 10:02:00,23.57,24.0,0.4299999999999997
17884,S10,2026-01-13 10:03:00,42.47,42.0,-0.46999999999999886
17885,S4,2026-01-13 10:04:00,100.47,100.0,-0.46999999999999886
17886,S1,2026-01-13 10:05:00,94.86,95.0,0.14000000000000057
17887,S3,2026-01-13 10:06:00,152.96,153.0,0.03999999999999204
17888,S7,2026-01-13 10:07:00,83.61,84.0,0.39000000000000057
17889,S7,2026-01-13 10:08:00,136.03,137.0,0.9699999999999989
17890,S3,2026-01-13 10:09:00,143.84,144.0,0.1599999999999966
17891,S1,2026-01-13 10:10:00,132.55,133.0,0.44999999999998863
17892,S10,2026-01-13 10:11:00,123.26,123.0,-0.2600000000000051
17893,S9,2026-01-13 10:12:00,163.08,163.0,-0.0800000000000125
17894,S6,2026-01-13 10:13:00,134.85,135.0,0.15000000000000568
17895,S7,2026-01-13 10:14:00,168.5,169.0,0.5
17896,S1,2026-01-13 10:15:00,130.97,131.0,0.030000000000001137
17897,S1,2026-01-13 10:16:00,40.2,40.0,-0.20000000000000284
17898,S4,2026-01-13 10:17:00,68.79,69.0,0.20999999999999375
17899,S7,2026-01-13 10:18:00,72.77,73.0,0.23000000000000398
17900,S8,2026-01-13 10:19:00,27.84,28.0,0.16000000000000014
17901,S10,2026-01-13 10:20:00,141.54,142.0,0.46000000000000796
17902,S9,2026-01-13 10:21:00,123.07,123.0,-0.06999999999999318
17903,S1,2026-01-13 10:22:00,122.05,122.0,-0.04999999999999716
17904,S4,2026-01-13 10:23:00,100.92,101.0,0.0799999999999983
17905,S4,2026-01-13 10:24:00,113.19,113.0,-0.18999999999999773
17906,S3,2026-01-13 10:25:00,11.54,12.0,0.46000000000000085
17907,S7,2026-01-13 10:26:00,28.29,29.0,0.7100000000000009
17908,S1,2026-01-13 10:27:00,139.84,140.0,0.1599999999999966
17909,S9,2026-01-13 10:28:00,59.68,60.0,0.3200000000000003
17910,S8,2026-01-13 10:29:00,30.5,30.0,-0.5
17911,S2,2026-01-13 10:30:00,72.44,72.0,-0.4399999999999977
17912,S2,2026-01-13 10:31:00,58.35,58.0,-0.3500000000000014
17913,S8,2026-01-13 10:32:00,15.58,16.0,0.41999999999999993
17914,S1,2026-01-13 10:33:00,88.01,88.0,-0.010000000000005116
17915,S7,2026-01-13 10:34:00,15.14,16.0,0.8599999999999994
17916,S9,2026-01-13 10:35:00,10.07,10.0,-0.07000000000000028
17917,S3,2026-01-13 10:36:00,160.57,161.0,0.4300000000000068
17918,S7,2026-01-13 10:37:00,69.84,70.0,0.1599999999999966
17919,S6,2026-01-13 10:38:00,117.84,118.0,0.1599999999999966
17920,S7,2026-01-13 10:39:00,66.57,67.0,0.4300000000000068
17921,S7,2026-01-13 10:40:00,186.7,187.0,0.30000000000001137
17922,S10,2026-01-13 10:41:00,148.54,149.0,0.46000000000000796
17923,S1,2026-01-13 10:42:00,80.14,80.0,-0.14000000000000057
17924,S3,2026-01-13 10:43:00,50.02,51.0,0.9799999999999969
17925,S10,2026-01-13 10:44:00,36.18,36.0,-0.17999999999999972
17926,S1,2026-01-13 10:45:00,154.86,155.0,0.13999999999998636
17927,S5,2026-01-13 10:46:00,96.08,96.0,-0.0799999999999983
17928,S3,2026-01-13 10:47:00,54.07,55.0,0.9299999999999997
17929,S1,2026-01-13 10:48:00,184.73,185.0,0.27000000000001023
17930,S2,2026-01-13 10:49:00,84.12,84.0,-0.12000000000000455
17931,S10,2026-01-13 10:50:00,113.26,113.0,-0.2600000000000051
17932,S5,2026-01-13 10:51:00,172.98,173.0,0.020000000000010232
17933,S3,2026-01-13 10:52:00,168.34,169.0,0.6599999999999966
17934,S6,2026-01-13 10:53:00,131.21,131.0,-0.21000000000000796
17935,S9,2026-01-13 10:54:00,178.84,179.0,0.1599999999999966
17936,S6,2026-01-13 10:55:00,190.9,191.0,0.09999999999999432
17937,S2,2026-01-13 10:56:00,187.67,188.0,0.3300000000000125
17938,S2,2026-01-13 10:57:00,76.31,76.0,-0.3100000000000023
17939,S8,2026-01-13 10:58:00,85.46,85.0,-0.45999999999999375
17940,S8,2026-01-13 10:59:00,55.7,56.0,0.29999999999999716
17941,S6,2026-01-13 11:00:00,169.0,169.0,0.0
17942,S10,2026-01-13 11:01:00,33.15,33.0,-0.14999999999999858
17943,S7,2026-01-13 11:02:00,77.47,78.0,0.5300000000000011
17944,S1,2026-01-13 11:03:00,11.85,12.0,0.15000000000000036
17945,S9,2026-01-13 11:04:00,122.98,123.0,0.01999999999999602
17946,S5,2026-01-13 11:05:00,135.09,135.0,-0.09000000000000341
17947,S9,2026-01-13 11:06:00,57.31,57.0,-0.3100000000000023
17948,S2,2026-01-13 11:07:00,149.98,150.0,0.020000000000010232
17949,S8,2026-01-13 11:08:00,82.49,82.0,-0.4899999999999949
17950,S7,2026-01-13 11:09:00,69.23,70.0,0.769999999999996
17951,S4,2026-01-13 11:10:00,191.67,192.0,0.3300000000000125
17952,S3,2026-01-13 11:11:00,121.85,122.0,0.15000000000000568
17953,S4,2026-01-13 11:12:00,57.94,58.0,0.060000000000002274
17954,S4,2026-01-13 11:13:00,196.82,197.0,0.18000000000000682
17955,S10,2026-01-13 11:14:00,83.63,84.0,0.37000000000000455
17956,S10,2026-01-13 11:15:00,133.09,133.0,-0.09000000000000341
17957,S8,2026-01-13 11:16:00,147.53,148.0,0.46999999999999886
17958,S4,2026-01-13 11:17:00,90.24,90.0,-0.23999999999999488
17959,S5,2026-01-13 11:18:00,111.82,112.0,0.18000000000000682
17960,S2,2026-01-13 11:19:00,55.56,56.0,0.4399999999999977
17961,S4,2026-01-13 11:20:00,98.51,99.0,0.4899999999999949
17962,S7,2026-01-13 11:21:00,69.05,70.0,0.9500000000000028
17963,S3,2026-01-13 11:22:00,114.02,115.0,0.980000000000004
17964,S1,2026-01-13 11:23:00,137.28,137.0,-0.28000000000000114
17965,S8,2026-01-13 11:24:00,126.66,127.0,0.3400000000000034
17966,S8,2026-01-13 11:25:00,157.58,158.0,0.4199999999999875
17967,S6,2026-01-13 11:26:00,17.89,18.0,0.10999999999999943
17968,S7,2026-01-13 11:27:00,24.93,25.0,0.07000000000000028
17969,S10,2026-01-13 11:28:00,49.01,49.0,-0.00999999999999801
17970,S2,2026-01-13 11:29:00,197.3,197.0,-0.30000000000001137
17971,S5,2026-01-13 11:30:00,162.05,162.0,-0.05000000000001137
17972,S7,2026-01-13 11:31:00,185.58,186.0,0.4199999999999875
17973,S9,2026-01-13 11:32:00,61.7,62.0,0.29999999999999716
17974,S1,2026-01-13 11:33:00,119.03,119.0,-0.030000000000001137
17975,S3,2026-01-13 11:34:00,115.43,116.0,0.5699999999999932
17976,S6,2026-01-13 11:35:00,118.21,118.0,-0.20999999999999375
17977,S7,2026-01-13 11:36:00,146.34,147.0,0.6599999999999966
17978,S6,2026-01-13 11:37:00,84.86,85.0,0.14000000000000057
17979,S1,2026-01-13 11:38:00,138.67,139.0,0.3300000000000125
17980,S4,2026-01-13 11:39:00,159.8,160.0,0.19999999999998863
17981,S6,2026-01-13 11:40:00,64.92,65.0,0.0799999999999983
17982,S8,2026-01-13 11:41:00,189.69,190.0,0.3100000000000023
17983,S10,2026-01-13 11:42:00,108.43,108.0,-0.4300000000000068
17984,S4,2026-01-13 11:43:00,149.22,149.0,-0.21999999999999886
17985,S7,2026-01-13 11:44:00,148.5,149.0,0.5
17986,S3,2026-01-13 11:45:00,117.4,118.0,0.5999999999999943
17987,S8,2026-01-13 11:46:00,71.31,71.0,-0.3100000000000023
17988,S1,2026-01-13 11:47:00,136.72,137.0,0.28000000000000114
17989,S4,2026-01-13 11:48:00,26.58,27.0,0.4200000000000017
17990,S8,2026-01-13 11:49:00,196.47,196.0,-0.46999999999999886
17991,S10,2026-01-13 11:50:00,44.96,45.0,0.03999999999999915
17992,S4,2026-01-13 11:51:00,62.33,62.0,-0.3299999999999983
17993,S2,2026-01-13 11:52:00,191.34,191.0,-0.3400000000000034
17994,S2,2026-01-13 11:53:00,45.44,45.0,-0.4399999999999977
17995,S4,2026-01-13 11:54:00,42.32,42.0,-0.3200000000000003
17996,S4,2026-01-13 11:55:00,162.86,163.0,0.13999999999998636
17997,S2,2026-01-13 11:56:00,57.74,58.0,0.259999999999998
17998,S7,2026-01-13 11:57:00,28.0,28.0,0.0
17999,S6,2026-01-13 11:58:00,53.06,53.0,-0.060000000000002274
18000,S3,2026-01-13 11:59:00,178.79,179.0,0.21000000000000796
18001,S8,2026-01-13 12:00:00,63.26,63.0,-0.259999999999998
18002,S8,2026-01-13 12:01:00,142.06,142.0,-0.060000000000002274
18003,S1,2026-01-13 12:02:00,85.08,85.0,-0.0799999999999983
18004,S3,2026-01-13 12:03:00,59.8,60.0,0.20000000000000284
18005,S5,2026-01-13 12:04:00,37.37,37.0,-0.36999999999999744
18006,S2,2026-01-13 12:05:00,194.72,195.0,0.28000000000000114
18007,S5,2026-01-13 12:06:00,109.01,109.0,-0.010000000000005116
18008,S10,2026-01-13 12:07:00,31.8,32.0,0.1999999999999993
18009,S3,2026-01-13 12:08:00,47.77,48.0,0.22999999999999687
18010,S9,2026-01-13 12:09:00,87.39,87.0,-0.39000000000000057
18011,S1,2026-01-13 12:10:00,113.39,113.0,-0.39000000000000057
18012,S4,2026-01-13 12:11:00,44.54,45.0,0.46000000000000085
18013,S10,2026-01-13 12:12:00,62.77,63.0,0.22999999999999687
18014,S6,2026-01-13 12:13:00,158.9,159.0,0.09999999999999432
18015,S9,2026-01-13 12:14:00,89.32,89.0,-0.3199999999999932
18016,S3,2026-01-13 12:15:00,10.27,11.0,0.7300000000000004
18017,S3,2026-01-13 12:16:00,20.25,21.0,0.75
18018,S5,2026-01-13 12:17:00,93.47,93.0,-0.46999999999999886
18019,S7,2026-01-13 12:18:00,21.42,22.0,0.5799999999999983
18020,S5,2026-01-13 12:19:00,43.04,43.0,-0.03999999999999915
18021,S8,2026-01-13 12:20:00,148.3,148.0,-0.30000000000001137
18022,S5,2026-01-13 12:21:00,101.27,101.0,-0.269999999999996
18023,S7,2026-01-13 12:22:00,101.67,102.0,0.3299999999999983
18024,S6,2026-01-13 12:23:00,123.66,124.0,0.3400000000000034
18025,S10,2026-01-13 12:24:00,159.82,160.0,0.18000000000000682
18026,S2,2026-01-13 12:25:00,40.13,40.0,-0.13000000000000256
18027,S3,2026-01-13 12:26:00,42.88,43.0,0.11999999999999744
18028,S4,2026-01-13 12:27:00,33.07,33.0,-0.07000000000000028
18029,S5,2026-01-13 12:28:00,188.0,188.0,0.0
18030,S9,2026-01-13 12:29:00,119.69,120.0,0.3100000000000023
18031,S6,2026-01-13 12:30:00,27.6,28.0,0.3999999999999986
18032,S1,2026-01-13 12:31:00,51.92,52.0,0.0799999999999983
18033,S3,2026-01-13 12:32:00,147.86,148.0,0.13999999999998636
18034,S7,2026-01-13 12:33:00,15.51,16.0,0.4900000000000002
18035,S8,2026-01-13 12:34:00,147.87,148.0,0.12999999999999545
18036,S7,2026-01-13 12:35:00,183.18,184.0,0.8199999999999932
18037,S5,2026-01-13 12:36:00,20.71,21.0,0.28999999999999915
18038,S10,2026-01-13 12:37:00,45.42,45.0,-0.4200000000000017
18039,S8,2026-01-13 12:38:00,10.45,10.0,-0.4499999999999993
18040,S9,2026-01-13 12:39:00,30.72,31.0,0.28000000000000114
18041,S7,2026-01-13 12:40:00,127.23,128.0,0.769999999999996
18042,S9,2026-01-13 12:41:00,18.52,19.0,0.4800000000000004
18043,S1,2026-01-13 12:42:00,90.91,91.0,0.09000000000000341
18044,S9,2026-01-13 12:43:00,105.65,106.0,0.3499999999999943
18045,S3,2026-01-13 12:44:00,182.26,183.0,0.7400000000000091
18046,S6,2026-01-13 12:45:00,100.12,100.0,-0.12000000000000455
18047,S8,2026-01-13 12:46:00,37.08,37.0,-0.0799999999999983
18048,S3,2026-01-13 12:47:00,64.97,65.0,0.030000000000001137
18049,S4,2026-01-13 12:48:00,137.72,138.0,0.28000000000000114
18050,S7,2026-01-13 12:49:00,31.3,32.0,0.6999999999999993
18051,S7,2026-01-13 12:50:00,54.03,55.0,0.9699999999999989
18052,S4,2026-01-13 12:51:00,199.2,199.0,-0.19999999999998863
18053,S9,2026-01-13 12:52:00,11.05,11.0,-0.05000000000000071
18054,S3,2026-01-13 12:53:00,38.91,39.0,0.09000000000000341
18055,S8,2026-01-13 12:54:00,170.3,170.0,-0.30000000000001137
18056,S8,2026-01-13 12:55:00,29.26,29.0,-0.26000000000000156
